time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,0.03370804883388771,-0.0177286351711264,11.242350940810937,6.270373142432284,6.2489532810082835,0.0,0.1470417645703716,-0.07396436696459228,2.589403333607468,0.008498435726627673,-0.049669299379535764,0.0,479.16534999362403,480.4432529637976,479.4689719246064,480.374454585581
1.2000000000000006,0.04333745296522639,-0.02246155706681255,11.403252801616423,6.2709140034967294,6.246129577564915,0.0,0.1742546022861799,-0.08373408983900173,2.7735501533388702,0.01002673415050404,-0.04230064321256538,0.0,469.21964149148727,469.79011566931706,468.86338494272445,468.98197714352705
1.2600000000000007,0.05463040616508712,-0.027757153912590923,11.574322584387602,6.271379933288081,6.243472251916227,0.0,0.2024478062883881,-0.09272191336576377,2.9283789716007425,0.002808725484071865,-0.04859376357156177,0.0,461.58672753479107,461.08878684297633,461.62510779907734,461.05507637671707
1.3200000000000007,0.06774949958472583,-0.033604887391488134,11.75651405781646,6.271597253636555,6.24016715188613,0.0,0.23519617804279175,-0.10217278325917421,3.1440835230312865,0.005200981626136067,-0.07304165522156288,0.0,480.13201715349226,478.2716158048005,481.1060536963108,481.28707665563303
1.3800000000000008,0.08270321210294869,-0.039956787937577565,11.94670739785748,6.272042899153767,6.235828768219811,0.0,0.2636673054556821,-0.10951931246226965,3.1955290739005964,0.011545030274238966,-0.07087576500539744,0.0,431.3729823848369,431.5516307204639,430.48814825672,431.02453768404547
1.4400000000000008,0.09963932809390834,-0.04678363754144269,12.143969608916969,6.272678135875346,6.2320723661467845,0.0,0.3012972894821665,-0.11796050163049587,3.3793251548909287,0.008599466707157671,-0.04978281705542524,0.0,471.51238757651504,473.13640243137723,472.5542027176729,472.3269554128628
1.5000000000000009,0.11875996028151589,-0.054071671661296,12.349248848195392,6.273156117350162,6.228718982847248,0.0,0.3363542034741673,-0.12492188128464136,3.4630435985021126,0.006669057892148901,-0.07233593678670142,0.0,443.22605108542274,441.36622638142825,443.72870869842274,443.57008631552964
1.560000000000001,0.13996797137067873,-0.06175188671587211,12.557950569448954,6.2739304599007895,6.22457370530331,0.0,0.37096131680120475,-0.13102844942513903,3.4935585480849563,0.02312277629175498,-0.0632787893039096,0.0,425.8574933548675,426.6276808209726,425.98387070566594,427.38852449564206
1.620000000000001,0.16321387520765474,-0.06976384297185652,12.766567464523224,6.275431133540163,6.2208825635144045,0.0,0.4042141654983262,-0.13591881176274218,3.4604141019985257,0.028542833720687923,-0.05821477177345265,0.0,405.28647400191574,405.73827976657026,404.9076240680606,405.39513400037043
1.680000000000001,0.18902937957141672,-0.07810331610529449,12.981350106075938,6.277641369505243,6.216969257579503,0.0,0.4566988808795261,-0.14181392181449903,3.698229915305589,0.049694715172738824,-0.08537321127383672,0.0,490.9036148956327,488.88117408915724,489.0317519591745,490.60527099156053
1.740000000000001,0.21754439773421527,-0.0866955748072839,13.202160136688034,6.2804648662179385,6.211547616455547,0.0,0.49423666362064184,-0.14435764461506898,3.6621821904132648,0.04118362234021668,-0.10288173129882287,0.0,406.6082570682705,405.028666047176,406.4687010627679,405.7067256513896
1.8000000000000012,0.2487611035589129,-0.09540578689196583,13.425693495061049,0.00021344491237584862,6.205200095204077,0.0,0.5469490652318323,-0.14569284730864623,3.7884547679239007,0.061037775725184484,-0.11235510123683286,0.0,458.08628067087955,457.32280205956505,458.2924683140567,459.86925428610203
1.8600000000000012,0.28283023661763607,-0.10413403994598995,13.651145443619159,0.004043519848010213,6.19820949608688,0.0,0.5892364379287806,-0.14495670506959715,3.726755748527833,0.06890932599034535,-0.12647130253927866,0.0,398.77000301211575,397.4642384364158,397.39639315942554,398.12081583097444
1.9200000000000013,0.3200197783520825,-0.11273041338007468,13.878322783973854,0.008203154761545761,6.190234620846308,0.0,0.6511863431501278,-0.14115807260019772,3.845334127905463,0.07014983754726248,-0.1506585196364129,0.0,457.21227271989386,455.26479464910426,457.2752924559425,457.37760443233
1.9800000000000013,0.36107482030963345,-0.12101294660979663,14.112335394707156,0.012432415805585961,6.181917141837296,0.0,0.7181639681251661,-0.13449562000287443,3.954596195741897,0.07115460691041284,-0.12161083450278412,0.0,453.4615195157146,455.7710893201279,455.2533573820968,455.3374181839267
2.0400000000000014,0.40594608115812064,-0.12885484853071527,14.349290343931774,0.016353078001999144,6.174303902984754,0.0,0.7781775247716449,-0.12654878164340747,3.9438411459523186,0.05000213782372524,-0.1403550080155485,0.0,418.3037405876109,416.65196167838616,418.14917072708454,416.3055844947683
2.1000000000000014,0.4550343954277272,-0.13608247061423775,14.58993216096887,0.019680854853398877,6.166332997871995,0.0,0.858911460070229,-0.11404250405843955,4.076942956196815,0.06460396294794357,-0.1209782513794416,0.0,462.617930438228,464.1255404188169,462.9410742527461,464.09057611708636
2.1600000000000015,0.5089973645792726,-0.14250843774323602,14.837390833915759,0.02331050591023409,6.1585232198160895,0.0,0.9405490765273197,-0.0997852890246601,4.171198560137225,0.050657957685919804,-0.1637357505673217,0.0,453.99273851888523,450.5319363704823,453.83264617263706,452.71427781473085
2.2200000000000015,0.5682392503592041,-0.1479682958025846,15.09214899546174,0.02645114122777681,6.149046399543334,0.0,1.0351487186398067,-0.08189029192684802,4.3199860374206285,0.0555178351889325,-0.14835453878172342,0.0,470.60272777001705,471.7696045570663,469.5538614930863,469.9323692649082
2.2800000000000016,0.6325253384060705,-0.1524502198319263,15.34968146037706,0.029908133392803293,6.140142192445053,0.0,1.1084385342394187,-0.06723709924635847,4.264483282188648,0.06151274822255887,-0.14850133589577974,0.0,406.23023865331305,406.1941313683999,406.10864375664215,406.6487044135112
2.3400000000000016,0.7018556369558854,-0.1558909783329374,15.607339487291634,0.03339158505617412,6.131859546156283,0.0,1.2033392016437774,-0.047122120181792765,4.3236963529139265,0.05005661026059787,-0.12269795846786476,0.0,443.6577056745077,445.75330655204897,444.42772679867574,443.4899702520031
2.4000000000000017,0.7770593200207885,-0.15805470636923558,15.868688722365484,0.03629778393514105,6.124443830532886,0.0,1.3041026875991208,-0.024730573492967197,4.387505954057952,0.044983384400929624,-0.12545118136829128,0.0,446.53282849684064,446.2943606425264,447.1549083941838,446.74281239084587
2.4600000000000017,0.8583273911933474,-0.1588479856458951,16.13307234985165,0.0391446297029967,6.11712080991763,0.0,1.4054698015296008,-0.0014664098255722652,4.42493448874813,0.05196750474910855,-0.11599942287684964,0.0,438.5632031883093,439.3339142757894,439.14301938874826,439.72341171866753
2.520000000000002,0.9456867839198982,-0.15821993816840427,16.398948634540446,0.04262995978911999,6.109698700054791,0.0,1.5071029666276878,0.022688135399144986,4.437355404763717,0.06814581859020814,-0.14719460539968082,0.0,432.9151774881546,430.26678445584383,431.3192049502965,432.68592951805215
2.580000000000002,1.0396097393067014,-0.15599723498295062,16.667400173837343,0.046689030525341124,6.100664497230463,0.0,1.6244488087929998,0.0517775238115137,4.510459497248323,0.06664360377874323,-0.1583483391052465,0.0,452.35200028781213,451.4317688158525,452.035534275369,451.9177999500491
2.640000000000002,1.1403588328991905,-0.15205026504299463,16.938096492368036,0.05053268759209839,6.091030911608943,0.0,1.734649126492825,0.08011903453959582,4.512457262869363,0.058321096633752394,-0.16538944561063776,0.0,429.93724525459174,429.3146420778155,431.16853794305877,430.46787929022975
2.700000000000002,1.248304364305414,-0.14622920807406303,17.210993850223463,0.054173952554414484,6.08088781645794,0.0,1.8644087290730966,0.11423422475792391,4.583484607022493,0.06504257449428437,-0.17760854350568128,0.0,453.5527073314403,452.54319716757385,453.1044115107323,453.64704543640283
2.760000000000002,1.3647989421101316,-0.13814000081685351,17.49082955608278,0.05836210229274741,6.070141385507849,0.0,2.0197321226123575,0.15579652431096389,4.743263623519285,0.07793315025671231,-0.1822817832364167,0.0,482.55420626502763,482.17302514829004,480.65836027614245,481.63764672199665
